sku,style_code,style_name,category,description,stringified_description,image,image_url,alternate_image,colour_tag,colour,front_color_image,front_color_image_url,back_color_image,back_color_image_url,colour_code,size,qty1,price1,qty2,price2,qty3,price3,qty4,price4,qty5,price5,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,product_url,sale_status
9401042689085,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Grey Marle,Grey-Marle-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Grey-Marle-Youth-Basis-Hoodie-A.jpg,Grey-Marle-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Grey-Marle-Kids-Basis-Hoodie-E.jpg,,8,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689139,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Black,Black-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Youth-Basis-Hoodie-A.jpg,Black-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Kids-Basis-Hoodie-E.jpg,,4,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689146,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Black,Black-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Youth-Basis-Hoodie-A.jpg,Black-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Kids-Basis-Hoodie-E.jpg,,6,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689153,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Black,Black-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Youth-Basis-Hoodie-A.jpg,Black-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Black-Kids-Basis-Hoodie-E.jpg,,8,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042688996,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Navy,Navy-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Youth-Basis-Hoodie-A.jpg,Navy-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Kids-Basis-Hoodie-E.jpg,,4,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689009,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Navy,Navy-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Youth-Basis-Hoodie-A.jpg,Navy-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Kids-Basis-Hoodie-E.jpg,,6,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689016,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Navy,Navy-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Youth-Basis-Hoodie-A.jpg,Navy-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Kids-Basis-Hoodie-E.jpg,,8,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689207,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Army,Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,Army-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Kids-Basis-Hoodie-E.jpg,,4,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689214,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Army,Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,Army-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Kids-Basis-Hoodie-E.jpg,,6,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689221,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Army,Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A_MPaoVsb.jpg,Army-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Kids-Basis-Hoodie-E.jpg,,8,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689276,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Ecru,Ecru-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Youth-Basis-Hoodie-A.jpg,Ecru-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Kids-Basis-Hoodie-E.jpg,,4,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689283,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Ecru,Ecru-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Youth-Basis-Hoodie-A.jpg,Ecru-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Kids-Basis-Hoodie-E.jpg,,6,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042689290,X1003K,Kids Basis Hoodie,,"{'sizes': '4, 6, 8', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: 4, 6, 8; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Youth-Basis-Hoodie-A.jpg,,,Ecru,Ecru-Youth-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Youth-Basis-Hoodie-A.jpg,Ecru-Kids-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Ecru-Kids-Basis-Hoodie-E.jpg,,8,RRP,39.0,Gold,14.5,,,,,,,,,,,,,au/x1003k/,normal
9401042688194,X1003M,Mens Basis Hoodie,,"{'sizes': 'S - 5XL', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: S - 5XL; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Hoodie-A.jpg,,,Navy,Navy-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-A.jpg,Navy-Mens-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-E.jpg,,S,RRP,55.0,Gold,20.5,,,,,,,,,,,,,au/x1003m/,normal
9401042688187,X1003M,Mens Basis Hoodie,,"{'sizes': 'S - 5XL', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: S - 5XL; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Hoodie-A.jpg,,,Navy,Navy-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-A.jpg,Navy-Mens-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-E.jpg,,M,RRP,55.0,Gold,20.5,,,,,,,,,,,,,au/x1003m/,normal
9401042688170,X1003M,Mens Basis Hoodie,,"{'sizes': 'S - 5XL', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: S - 5XL; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Hoodie-A.jpg,,,Navy,Navy-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-A.jpg,Navy-Mens-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-E.jpg,,L,RRP,55.0,Gold,20.5,,,,,,,,,,,,,au/x1003m/,normal
9401042688200,X1003M,Mens Basis Hoodie,,"{'sizes': 'S - 5XL', 'fabric': ['80% Cotton 20% Polyester Brushed Fleece ', '290gsm', 'Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.'], 'features': [""Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends."", 'Ribbed cuff and waist band. Front pocket.']}","Sizes: S - 5XL; Fabric: 80% Cotton 20% Polyester Brushed Fleece ,290gsm,Cold machine wash. Wash with like colours. Do not bleach. Do not tumble dry. Line dry in shade. Low iron on reverse. Do not dry clean.; Features: Made from midweight 290gsm brushed fleece, the Basis Raglan Hoodie your new cosy cool. Classic raglan fit with ribbed cuffs, hem, and a kangaroo pocket up front. Soft feel, solid durability - it's your throw-on-and-go for workdays or weekends.,Ribbed cuff and waist band. Front pocket.; ",Army-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Army-Mens-Basis-Hoodie-A.jpg,,,Navy,Navy-Mens-Basis-Hoodie-A.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-A.jpg,Navy-Mens-Basis-Hoodie-E.jpg,https://cdn.fashionbizapps.nz/honeybee/images/Navy-Mens-Basis-Hoodie-E.jpg,,XL,RRP,55.0,Gold,20.5,,,,,,,,,,,,,au/x1003m/,normal
