sku,style_code,style_name,category,description,stringified_description,image,image_url,alternate_image,colour_tag,colour,front_color_image,front_color_image_url,back_color_image,back_color_image_url,colour_code,size,qty1,price1,qty2,price2,qty3,price3,qty4,price4,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,product_url,sale_status
9401042555526,CSP047LL,Womens Riley Straight Leg Scrub Pant,medical;female;scrubs;scrub pants;cotton;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XXS - 3XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XXS - 3XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047LL_bProduct_Black_01_FCpcmpq.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_bProduct_Black_01_FCpcmpq.jpg,,electric blue,Electric Blue,CSP047LL_Talent_ElectricBlue_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_Talent_ElectricBlue_01.jpg,CSP047LL_bProduct_ElectricBlue_01_5zm9W7n.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_bProduct_ElectricBlue_01_5zm9W7n.jpg,,2XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ll/,normal
9401042555533,CSP047LL,Womens Riley Straight Leg Scrub Pant,medical;female;scrubs;scrub pants;cotton;polyester;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XXS - 3XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XXS - 3XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047LL_bProduct_Black_01_FCpcmpq.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_bProduct_Black_01_FCpcmpq.jpg,,electric blue,Electric Blue,CSP047LL_Talent_ElectricBlue_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_Talent_ElectricBlue_01.jpg,CSP047LL_bProduct_ElectricBlue_01_5zm9W7n.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047LL_bProduct_ElectricBlue_01_5zm9W7n.jpg,,3XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ll/,normal
9401042555946,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,XS,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555922,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,S,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555915,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,M,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555908,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,L,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555939,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555861,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,2XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555878,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,3XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555885,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,4XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555892,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,electric blue,Electric Blue,CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_01_aGFDAD7.jpg,CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_ElectricBlue_02_zISiXeK.jpg,,5XL,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555762,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,purple,Purple,CSP047ML_Talent_Purple_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_Talent_Purple_01.jpg,CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,,XS,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555748,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,purple,Purple,CSP047ML_Talent_Purple_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_Talent_Purple_01.jpg,CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,,S,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555731,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,purple,Purple,CSP047ML_Talent_Purple_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_Talent_Purple_01.jpg,CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,,M,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
9401042555724,CSP047ML,Mens Riley Straight Leg Scrub Pant,medical;scrub pants;scrubs;male;cotton;polyester;elastane;aged care;allied health;nursing;dentistry;carers;veterinary;healthwear;scrub pant;riley,"{'cares': ['Can be washed at 60°C.', 'Do not Bleach or soak.', 'Tumble dry on low or line dry in shade.', 'Dry cleanable.', 'Cool iron body only.'], 'sizes': 'XS - 5XL.', 'fabric': ['Main: 52% Cotton 45% Polyester 3% Elastane.', 'Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.'], 'features': ['Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.', 'Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.']}","Cares: Can be washed at 60C.,Do not Bleach or soak.,Tumble dry on low or line dry in shade.,Dry cleanable.,Cool iron body only.; Sizes: XS - 5XL.; Fabric: Main: 52% Cotton 45% Polyester 3% Elastane.,Stretch panels: 88% Polyester 12% Elastane with antibacterial treatment.; Features: Inspired by athleisure and expertly designed to take you through the longest of shifts in comfort.,Cotton-rich fabric that feels incredibly soft against the skin, but durable enough for the demands of healthcare.; ",CSP047ML_bProduct_Black_01_1NwY5VK.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Black_01_1NwY5VK.jpg,,purple,Purple,CSP047ML_Talent_Purple_01.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_Talent_Purple_01.jpg,CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,https://cdn.fashionbizapps.nz/honeybee/images/CSP047ML_bProduct_Purple_01_MjsQOTj.jpg,,L,1-99,36.21,,,,,,,,,,,,,https://www.biz-care.com/product/au/csp047ml/,normal
